,Day,Platform,Campaign Name,Campaign Type,Impressions,Clicks,Conversions,Revenue,Spend,Region,AdCreative,CTR,CPA,CPC,CPM
6750,23/04/23,Instagram,Instagram-Prospecting,Prospecting,76253,187,267,"£6,688.04££",£1180.02,South East,CreativeC,0.0024523625299988196,£4.42,£6.31,£15.48
6751,23/04/23,Instagram,Instagram-Retargeting,Retargeting,38998,736,63,"£6,045.77££",£4360.12,South West,CreativeC,0.018872762705779783,£69.21,£5.92,£111.80
6752,23/04/23,TikTok,TikTok-Prospecting,Prospecting,87851,2791,258,"£8,929.33££",£773.91,South West,CreativeA,0.0317697009709622,£3.00,£0.28,£8.81
6753,23/04/23,Instagram,Instagram-Retargeting,Retargeting,67835,1093,64,"£10,261.40££",£1130.7,Northern Ireland,CreativeC,0.016112626225399867,£17.67,£1.03,£16.67
6754,23/04/23,YouTube,YouTube-Prospecting,Prospecting,20617,353,102,"£7,044.32££",£436.29,North West,CreativeC,0.017121792695348498,£4.28,£1.24,£21.16
6755,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,107173,1639,175,"£3,799.99££",£6888.19,Wales,CreativeA,0.015293030893975162,£39.36,£4.20,£64.27
6756,23/04/23,YouTube,YouTube-Prospecting,Prospecting,60039,939,110,"£1,330.51££",£938.0,North East,CreativeA,0.01563983410782991,£8.53,£1.00,£15.62
6757,23/04/23,Instagram,Instagram-Prospecting,Prospecting,22524,2302,50,"£1,519.25££",£501.73,Scotland,CreativeA,0.10220209554253241,£10.03,£0.22,£22.28
6758,23/04/23,SnapChat,SnapChat-Prospecting,Prospecting,81487,165,11,"£9,146.31££",£1442.14,South West,CreativeB,0.00202486286156074,£131.10,£8.74,£17.70
6759,23/04/23,YouTube,YouTube-Prospecting,Prospecting,54944,134,123,"£4,712.09££",£5295.23,North East,CreativeA,0.0024388468258590566,£43.05,£39.52,£96.38
6760,23/04/23,Facebook,Facebook-Prospecting,Prospecting,14865,1147,12,"£11,650.27££",£5147.74,London,CreativeC,0.07716111671712075,£428.98,£4.49,£346.30
6761,23/04/23,Facebook,Facebook-Retargeting,Retargeting,15735,46,8,"£7,267.29££",£6756.68,East of England,CreativeA,0.00292341912932952,£844.59,£146.88,£429.40
6762,23/04/23,SnapChat,SnapChat-Prospecting,Prospecting,90264,1588,48,"£5,958.92££",£1466.75,East of England,CreativeB,0.017592838784011345,£30.56,£0.92,£16.25
6763,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,101309,3306,166,"£12,389.38££",£104.45,Scotland,CreativeA,0.032632836174476106,£0.63,£0.03,£1.03
6764,23/04/23,SnapChat,SnapChat-Prospecting,Prospecting,22377,120,236,"£5,269.62££",£1402.15,North West,CreativeA,0.005362649148679448,£5.94,£11.68,£62.66
6765,23/04/23,Facebook,Facebook-Prospecting,Prospecting,41130,74,88,"£12,932.14££",£1982.96,South East,CreativeC,0.001799173352783856,£22.53,£26.80,£48.21
6766,23/04/23,YouTube,YouTube-Prospecting,Prospecting,18924,201,11,"£10,317.30££",£992.52,Wales,CreativeA,0.01062143310082435,£90.23,£4.94,£52.45
6767,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,63854,2747,43,"£3,426.13££",£968.8,Scotland,CreativeB,0.04302001440786795,£22.53,£0.35,£15.17
6768,23/04/23,Facebook,Facebook-Retargeting,Retargeting,76022,351,196,"£6,455.74££",£490.1,Wales,CreativeC,0.0046170845281629,£2.50,£1.40,£6.45
6769,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,71948,2090,59,"£7,093.83££",£930.47,London,CreativeA,0.029048757435925946,£15.77,£0.45,£12.93
6770,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,36373,1306,43,"£11,637.92££",£2561.98,South West,CreativeA,0.03590575426827592,£59.58,£1.96,£70.44
6771,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,97441,255,179,"£2,065.13££",£2658.82,Yorkshire and the Humber,CreativeA,0.0026169682166644432,£14.85,£10.43,£27.29
6772,23/04/23,Facebook,Facebook-Prospecting,Prospecting,51915,1178,225,"£5,494.94££",£3756.28,Scotland,CreativeC,0.02269093710873543,£16.69,£3.19,£72.35
6773,23/04/23,YouTube,YouTube-Prospecting,Prospecting,72856,21,61,"£2,866.14££",£3862.46,East Midlands,CreativeC,0.00028823981552651804,£63.32,£183.93,£53.01
6774,23/04/23,Facebook,Facebook-Retargeting,Retargeting,34058,1099,34,"£10,321.94££",£723.46,London,CreativeC,0.032268483175759,£21.28,£0.66,£21.24
6775,23/04/23,Facebook,Facebook-Retargeting,Retargeting,64989,1637,150,"£4,578.26££",£3009.77,West Midlands,CreativeA,0.025188878117835326,£20.07,£1.84,£46.31
6776,23/04/23,SnapChat,SnapChat-Prospecting,Prospecting,33173,1754,54,"£1,073.95££",£2005.35,Northern Ireland,CreativeB,0.05287432550568233,£37.14,£1.14,£60.45
6777,23/04/23,TikTok,TikTok-Prospecting,Prospecting,72738,2952,87,"£2,052.41££",£2471.86,East of England,CreativeB,0.04058401385795595,£28.41,£0.84,£33.98
6778,23/04/23,TikTok,TikTok-Retargeting,Retargeting,85976,188,26,"£11,993.69££",£1457.62,South East,CreativeB,0.002186656741416209,£56.06,£7.75,£16.95
6779,23/04/23,TikTok,TikTok-Retargeting,Retargeting,48947,1609,135,"£12,784.04££",£8269.41,North East,CreativeC,0.03287229043659468,£61.25,£5.14,£168.95
6780,23/04/23,Facebook,Facebook-Prospecting,Prospecting,59231,1806,211,"£1,067.38££",£2891.48,North East,CreativeC,0.030490790295622225,£13.70,£1.60,£48.82
6781,23/04/23,SnapChat,SnapChat-Retargeting,Retargeting,58988,1567,28,"£3,642.99££",£1376.13,North West,CreativeB,0.02656472502881942,£49.15,£0.88,£23.33
6782,23/04/23,TikTok,TikTok-Prospecting,Prospecting,11240,2167,32,"£5,190.93££",£2996.55,Northern Ireland,CreativeC,0.1927935943060498,£93.64,£1.38,£266.60
6783,23/04/23,Instagram,Instagram-Retargeting,Retargeting,101051,1417,105,"£4,689.12££",£2488.86,South East,CreativeA,0.01402262224025492,£23.70,£1.76,£24.63
6784,23/04/23,Instagram,Instagram-Retargeting,Retargeting,119432,2173,175,"£2,347.88££",£3595.74,North West,CreativeB,0.0181944537477393,£20.55,£1.65,£30.11
6785,23/04/23,Instagram,Instagram-Prospecting,Prospecting,95274,2014,136,"£5,642.50££",£6352.46,Yorkshire and the Humber,CreativeA,0.021139030585469277,£46.71,£3.15,£66.68
6786,23/04/23,YouTube,YouTube-Prospecting,Prospecting,12015,3475,46,"£7,169.84££",£1965.73,Northern Ireland,CreativeC,0.28922180607573866,£42.73,£0.57,£163.61
6787,24/04/23,Facebook,Facebook-Retargeting,Retargeting,68060,59,25,"£5,263.84££",£1161.28,South East,CreativeC,0.0008668821627975316,£46.45,£19.68,£17.06
6788,24/04/23,TikTok,TikTok-Retargeting,Retargeting,35040,447,59,£833.89££,£4282.79,East Midlands,CreativeB,0.012756849315068493,£72.59,£9.58,£122.23
6789,24/04/23,Instagram,Instagram-Prospecting,Prospecting,81294,1331,7,"£15,046.02££",£4771.63,Scotland,CreativeB,0.016372672029916106,£681.66,£3.58,£58.70
6790,24/04/23,TikTok,TikTok-Retargeting,Retargeting,58329,2986,33,"£12,005.74££",£2860.42,London,CreativeA,0.05119237429066159,£86.68,£0.96,£49.04
6791,24/04/23,TikTok,TikTok-Prospecting,Prospecting,80413,2668,18,"£10,282.43££",£905.31,Scotland,CreativeC,0.03317871488440924,£50.29,£0.34,£11.26
6792,24/04/23,SnapChat,SnapChat-Prospecting,Prospecting,89673,1768,168,"£3,640.86££",£2835.92,Northern Ireland,CreativeB,0.019716079533415854,£16.88,£1.60,£31.63
6793,24/04/23,YouTube,YouTube-Prospecting,Prospecting,31022,3409,73,"£7,540.13££",£3137.29,Yorkshire and the Humber,CreativeA,0.10988975565727548,£42.98,£0.92,£101.13
6794,24/04/23,TikTok,TikTok-Prospecting,Prospecting,25535,625,282,"£7,647.63££",£3334.88,North West,CreativeB,0.024476209124730763,£11.83,£5.34,£130.60
6795,24/04/23,TikTok,TikTok-Retargeting,Retargeting,71191,176,219,"£4,832.32££",£3665.05,North West,CreativeB,0.002472222612408872,£16.74,£20.82,£51.48
6796,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,31059,1236,48,"£11,210.96££",£1483.03,Scotland,CreativeC,0.03979522843620207,£30.90,£1.20,£47.75
6797,24/04/23,Instagram,Instagram-Retargeting,Retargeting,81088,236,42,£827.24££,£1810.59,Yorkshire and the Humber,CreativeC,0.002910418310970797,£43.11,£7.67,£22.33
6798,24/04/23,TikTok,TikTok-Prospecting,Prospecting,62882,961,15,"£11,694.43££",£3619.4,East of England,CreativeC,0.015282592792850101,£241.29,£3.77,£57.56
6799,24/04/23,SnapChat,SnapChat-Prospecting,Prospecting,91666,1145,199,"£2,201.93££",£1319.53,North West,CreativeB,0.012490999934544979,£6.63,£1.15,£14.39
6800,24/04/23,Facebook,Facebook-Retargeting,Retargeting,23774,142,68,"£1,830.29££",£2925.46,Wales,CreativeA,0.005972911584083453,£43.02,£20.60,£123.05
6801,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,81884,1138,112,"£6,700.33££",£3234.05,North West,CreativeA,0.013897708954130233,£28.88,£2.84,£39.50
6802,24/04/23,YouTube,YouTube-Prospecting,Prospecting,83575,2743,135,"£11,378.49££",£1141.21,East Midlands,CreativeA,0.03282081962309303,£8.45,£0.42,£13.65
6803,24/04/23,YouTube,YouTube-Retargeting,Retargeting,16555,483,23,"£4,969.81££",£2165.5,South East,CreativeA,0.029175475687103596,£94.15,£4.48,£130.81
6804,24/04/23,Instagram,Instagram-Retargeting,Retargeting,88792,469,269,"£3,164.95££",£2066.61,Northern Ireland,CreativeC,0.005282007388052978,£7.68,£4.41,£23.27
6805,24/04/23,Instagram,Instagram-Prospecting,Prospecting,38986,65,206,"£12,595.29££",£974.0,Scotland,CreativeC,0.0016672651721130662,£4.73,£14.98,£24.98
6806,24/04/23,YouTube,YouTube-Retargeting,Retargeting,19863,592,6,"£6,568.46££",£2496.73,West Midlands,CreativeA,0.029804158485626543,£416.12,£4.22,£125.70
6807,24/04/23,YouTube,YouTube-Prospecting,Prospecting,92459,2754,52,"£2,681.16££",£3769.31,Yorkshire and the Humber,CreativeC,0.029786175494002746,£72.49,£1.37,£40.77
6808,24/04/23,TikTok,TikTok-Retargeting,Retargeting,20975,20,113,"£9,495.12££",£1398.23,South West,CreativeB,0.0009535160905840286,£12.37,£69.91,£66.66
6809,24/04/23,YouTube,YouTube-Retargeting,Retargeting,98211,3335,100,"£8,298.27££",£4330.78,North West,CreativeB,0.033957499669079835,£43.31,£1.30,£44.10
6810,24/04/23,Instagram,Instagram-Prospecting,Prospecting,44849,1460,269,"£9,597.77££",£1983.41,North West,CreativeA,0.032553680126647194,£7.37,£1.36,£44.22
6811,24/04/23,YouTube,YouTube-Prospecting,Prospecting,6203,793,53,"£10,067.76££",£2868.82,North East,CreativeC,0.12784136708044494,£54.13,£3.62,£462.49
6812,24/04/23,Instagram,Instagram-Prospecting,Prospecting,74618,168,118,"£13,654.47££",£1001.93,South East,CreativeA,0.002251467474335951,£8.49,£5.96,£13.43
6813,24/04/23,Facebook,Facebook-Prospecting,Prospecting,77283,126,48,"£10,787.83££",£1453.4,North East,CreativeB,0.001630371491789915,£30.28,£11.53,£18.81
6814,24/04/23,YouTube,YouTube-Prospecting,Prospecting,32767,1689,52,"£1,433.82££",£3605.88,East Midlands,CreativeC,0.05154576250495926,£69.34,£2.13,£110.05
6815,24/04/23,Instagram,Instagram-Prospecting,Prospecting,46526,962,18,"£4,971.60££",£230.34,West Midlands,CreativeA,0.020676610927223487,£12.80,£0.24,£4.95
6816,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,62282,1528,100,"£2,326.23££",£6502.0,North West,CreativeC,0.024533573102983205,£65.02,£4.26,£104.40
6817,24/04/23,TikTok,TikTok-Retargeting,Retargeting,15929,2717,29,"£11,907.66££",£5567.32,Wales,CreativeB,0.1705694017201331,£191.98,£2.05,£349.51
6818,24/04/23,Instagram,Instagram-Prospecting,Prospecting,39952,395,28,"£3,956.75££",£1699.56,East Midlands,CreativeB,0.009886864237084502,£60.70,£4.30,£42.54
6819,24/04/23,YouTube,YouTube-Prospecting,Prospecting,88983,978,37,"£9,897.08££",£4695.92,East Midlands,CreativeB,0.010990863423350528,£126.92,£4.80,£52.77
6820,24/04/23,YouTube,YouTube-Prospecting,Prospecting,23425,3690,204,"£10,338.25££",£3679.48,North East,CreativeA,0.15752401280683032,£18.04,£1.00,£157.07
6821,24/04/23,Facebook,Facebook-Retargeting,Retargeting,68145,1312,23,"£1,752.80££",£1102.59,West Midlands,CreativeC,0.01925306332085993,£47.94,£0.84,£16.18
6822,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,92140,2074,221,"£1,254.48££",£664.17,London,CreativeB,0.022509225092250923,£3.01,£0.32,£7.21
6823,24/04/23,Instagram,Instagram-Retargeting,Retargeting,42338,589,36,"£10,563.11££",£4416.51,Scotland,CreativeB,0.013911852236761302,£122.68,£7.50,£104.32
6824,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,96847,1600,101,"£13,384.23££",£2317.99,West Midlands,CreativeA,0.016520904106477226,£22.95,£1.45,£23.93
6825,24/04/23,Facebook,Facebook-Prospecting,Prospecting,41506,750,252,"£10,774.55££",£2427.3,East Midlands,CreativeC,0.01806967667325206,£9.63,£3.24,£58.48
6826,24/04/23,TikTok,TikTok-Retargeting,Retargeting,62749,997,203,"£4,939.26££",£8174.24,Yorkshire and the Humber,CreativeB,0.015888699421504726,£40.27,£8.20,£130.27
6827,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,20484,791,30,"£2,772.77££",£1235.34,West Midlands,CreativeC,0.03861550478422183,£41.18,£1.56,£60.31
6828,24/04/23,Facebook,Facebook-Retargeting,Retargeting,5164,1537,62,"£5,105.35££",£4832.59,Wales,CreativeB,0.29763749031758324,£77.95,£3.14,£935.82
6829,24/04/23,Instagram,Instagram-Prospecting,Prospecting,44030,2163,50,"£8,558.95££",£2458.09,South West,CreativeB,0.049125596184419716,£49.16,£1.14,£55.83
6830,24/04/23,TikTok,TikTok-Retargeting,Retargeting,7016,623,78,"£2,494.52££",£3685.01,East Midlands,CreativeC,0.08879703534777651,£47.24,£5.91,£525.23
6831,24/04/23,YouTube,YouTube-Prospecting,Prospecting,59534,1031,15,"£5,974.57££",£8537.79,North West,CreativeC,0.017317835186616053,£569.19,£8.28,£143.41
6832,24/04/23,Facebook,Facebook-Retargeting,Retargeting,18738,1828,64,"£7,536.14££",£2344.59,East Midlands,CreativeC,0.09755576902550966,£36.63,£1.28,£125.12
6833,24/04/23,YouTube,YouTube-Retargeting,Retargeting,28007,1994,121,"£11,912.49££",£3757.18,Northern Ireland,CreativeC,0.07119648659263755,£31.05,£1.88,£134.15
6834,24/04/23,TikTok,TikTok-Retargeting,Retargeting,44209,182,252,"£1,095.05££",£1231.06,East of England,CreativeA,0.004116808794589337,£4.89,£6.76,£27.85
6835,24/04/23,Facebook,Facebook-Prospecting,Prospecting,75205,76,75,"£6,668.78££",£2475.79,Scotland,CreativeB,0.0010105711056445715,£33.01,£32.58,£32.92
6836,24/04/23,Facebook,Facebook-Retargeting,Retargeting,77906,425,27,"£9,669.38££",£1383.99,West Midlands,CreativeC,0.005455292275306138,£51.26,£3.26,£17.76
6837,24/04/23,TikTok,TikTok-Retargeting,Retargeting,46135,126,86,"£4,846.16££",£2425.35,Wales,CreativeA,0.0027311152053755283,£28.20,£19.25,£52.57
6838,24/04/23,Instagram,Instagram-Prospecting,Prospecting,96534,339,38,"£2,705.47££",£3854.6,Scotland,CreativeC,0.0035117160793088444,£101.44,£11.37,£39.93
6839,24/04/23,Facebook,Facebook-Retargeting,Retargeting,22954,1507,23,"£13,016.57££",£4682.71,East Midlands,CreativeC,0.06565304522087653,£203.60,£3.11,£204.00
6840,24/04/23,TikTok,TikTok-Retargeting,Retargeting,43244,2241,23,"£11,491.99££",£7499.92,Scotland,CreativeA,0.05182221811118305,£326.08,£3.35,£173.43
6841,24/04/23,SnapChat,SnapChat-Retargeting,Retargeting,91896,189,37,"£11,327.12££",£1454.21,East Midlands,CreativeB,0.002056672760511883,£39.30,£7.69,£15.82
6842,24/04/23,YouTube,YouTube-Retargeting,Retargeting,19721,3913,30,"£11,229.23££",£589.47,Wales,CreativeB,0.1984179301252472,£19.65,£0.15,£29.89
6843,24/04/23,Facebook,Facebook-Retargeting,Retargeting,61326,761,135,"£5,823.21££",£7734.05,East Midlands,CreativeA,0.01240909239148159,£57.29,£10.16,£126.11
6844,24/04/23,SnapChat,SnapChat-Prospecting,Prospecting,38529,2776,190,"£13,679.77££",£7860.06,Scotland,CreativeC,0.07204962495782398,£41.37,£2.83,£204.00
6845,24/04/23,Facebook,Facebook-Retargeting,Retargeting,4401,1928,242,"£6,272.15££",£4910.87,South West,CreativeA,0.4380822540331743,£20.29,£2.55,£1115.85
6846,24/04/23,Instagram,Instagram-Retargeting,Retargeting,89251,1020,223,"£8,427.46££",£4037.24,South East,CreativeA,0.011428443378785671,£18.10,£3.96,£45.23
6847,25/04/23,SnapChat,SnapChat-Prospecting,Prospecting,74826,417,94,"£3,708.47££",£7091.14,London,CreativeA,0.005572929195734103,£75.44,£17.01,£94.77
6848,25/04/23,SnapChat,SnapChat-Retargeting,Retargeting,38743,2251,30,"£1,562.57££",£646.08,Yorkshire and the Humber,CreativeA,0.05810081821232223,£21.54,£0.29,£16.68
6849,25/04/23,Instagram,Instagram-Retargeting,Retargeting,62344,1700,63,"£11,963.78££",£2261.79,Wales,CreativeC,0.02726806108045682,£35.90,£1.33,£36.28
6850,25/04/23,SnapChat,SnapChat-Retargeting,Retargeting,69146,3266,18,"£13,984.98££",£2019.68,North East,CreativeA,0.047233390217800014,£112.20,£0.62,£29.21
6851,25/04/23,YouTube,YouTube-Retargeting,Retargeting,74620,1408,31,"£5,335.23££",£226.93,South West,CreativeA,0.018868935942106674,£7.32,£0.16,£3.04
6852,25/04/23,TikTok,TikTok-Retargeting,Retargeting,26723,799,186,"£2,909.73££",£8847.36,London,CreativeB,0.02989933764921603,£47.57,£11.07,£331.08
6853,25/04/23,YouTube,YouTube-Prospecting,Prospecting,95843,67,129,"£10,297.87££",£7077.87,South West,CreativeA,0.0006990599209123254,£54.87,£105.64,£73.85
6854,25/04/23,SnapChat,SnapChat-Retargeting,Retargeting,49940,3073,139,"£8,681.90££",£1355.64,Scotland,CreativeA,0.061533840608730475,£9.75,£0.44,£27.15
6855,25/04/23,SnapChat,SnapChat-Prospecting,Prospecting,80054,1453,227,"£1,191.32££",£2298.59,North West,CreativeC,0.01815024858220701,£10.13,£1.58,£28.71
6856,25/04/23,TikTok,TikTok-Prospecting,Prospecting,66918,962,26,"£7,080.70££",£1875.59,London,CreativeB,0.014375803221853611,£72.14,£1.95,£28.03
6857,25/04/23,SnapChat,SnapChat-Prospecting,Prospecting,90473,2729,151,"£3,983.62££",£6964.61,London,CreativeA,0.03016369524609552,£46.12,£2.55,£76.98
6858,25/04/23,TikTok,TikTok-Prospecting,Prospecting,15268,163,53,"£8,230.41££",£6806.6,South West,CreativeC,0.010675923500130993,£128.43,£41.76,£445.81
6859,25/04/23,Instagram,Instagram-Retargeting,Retargeting,34490,238,118,"£15,191.28££",£1937.08,South West,CreativeA,0.006900550884314294,£16.42,£8.14,£56.16
6860,25/04/23,TikTok,TikTok-Prospecting,Prospecting,52530,1489,207,"£5,186.45££",£5304.32,Northern Ireland,CreativeA,0.028345707214924805,£25.62,£3.56,£100.98
6861,25/04/23,TikTok,TikTok-Retargeting,Retargeting,58380,147,14,"£2,592.64££",£7559.56,Wales,CreativeA,0.002517985611510791,£539.97,£51.43,£129.49
6862,25/04/23,YouTube,YouTube-Prospecting,Prospecting,58739,3898,95,"£6,912.23££",£4378.3,Northern Ireland,CreativeB,0.06636136127615383,£46.09,£1.12,£74.54
6863,25/04/23,SnapChat,SnapChat-Retargeting,Retargeting,38715,3163,197,"£7,294.50££",£3530.48,West Midlands,CreativeC,0.08169959963838305,£17.92,£1.12,£91.19
6864,25/04/23,Instagram,Instagram-Retargeting,Retargeting,87145,640,277,"£8,398.49££",£3811.76,West Midlands,CreativeC,0.007344081702908945,£13.76,£5.96,£43.74
6865,25/04/23,Facebook,Facebook-Retargeting,Retargeting,79142,1991,99,"£14,618.20££",£234.39,North East,CreativeA,0.025157312173056025,£2.37,£0.12,£2.96
6866,25/04/23,TikTok,TikTok-Retargeting,Retargeting,87369,1282,105,"£1,225.57££",£4869.21,Wales,CreativeC,0.014673396742551706,£46.37,£3.80,£55.73
6867,25/04/23,Facebook,Facebook-Retargeting,Retargeting,36131,208,139,"£3,672.00££",£567.95,West Midlands,CreativeA,0.005756829315546207,£4.09,£2.73,£15.72
6868,25/04/23,SnapChat,SnapChat-Prospecting,Prospecting,20237,2250,14,"£7,853.62££",£3228.95,East of England,CreativeA,0.11118248752285417,£230.64,£1.44,£159.56
6869,25/04/23,TikTok,TikTok-Prospecting,Prospecting,36942,268,72,"£7,058.37££",£3881.91,Yorkshire and the Humber,CreativeC,0.007254615342970061,£53.92,£14.48,£105.08
6870,25/04/23,Facebook,Facebook-Prospecting,Prospecting,55908,504,53,"£3,404.64££",£1678.92,South West,CreativeA,0.00901481004507405,£31.68,£3.33,£30.03
